CZAS	TEMP_SONDA	TEMP_POMIESZCZENIE	TEMP_ESP32	REG_VL	REG_Alarm_1	REG_Alarm_2	REG_Alarm_3	REG_HMI_D1_ERROR	REG_HMI_D2_ERROR	pusty	REG_HMI_D3_ERROR	REG_MaxDS_1	REG_MinDS_1	REG_MaxDS_2	REG_MinDS_2	REG_MaxDS_3	REG_MinDS_3	REG_IleCzujnikow	REG_Alarm_VL	REG_IleDetali	REG_VLMaxPomiar	REG_VLMinPomiar	REG_MaxAnalowgowyOdczyt	REG_MaxOdczytFiltr	REG_PrzekroczenieWartosc	REG_MaxAlarm
19:26:25	2931	2643	4000	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1847	186	5	0	
19:26:26	2931	2643	4000	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1677	16	6	0	
19:26:27	2931	2643	4000	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1626	35	7	0	
19:26:28	2937	2643	4000	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	900	761	8	0	
19:26:29	2931	2650	4000	184	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	0	1661	9	1	
19:26:31	2931	2643	3993	184	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1600	61	9	0	
19:26:32	2937	2650	3993	184	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	688	973	9	0	
19:26:33	2937	2643	3993	182	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1809	148	9	0	
19:26:34	2937	2643	3993	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1664	3	10	0	
19:26:35	2937	2643	3993	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	0	1661	11	1	
19:26:36	2937	2643	3993	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1768	107	11	0	
19:26:37	2931	2643	3987	184	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	0	1661	12	1	
19:26:38	2937	2643	3987	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1635	26	12	0	
19:26:39	2937	2643	3987	184	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1781	120	12	0	
19:26:40	2937	2650	3987	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1814	153	12	0	
19:26:41	2931	2643	3987	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1623	38	12	0	
19:26:42	2937	2643	3987	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1585	76	13	0	
19:26:43	2931	2643	3981	185	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	0	1661	14	1	
19:26:44	2931	2650	3981	184	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	2367	706	14	0	
19:26:45	2937	2643	3981	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1687	26	15	0	
19:26:46	2937	2650	3981	185	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	2343	682	15	0	
19:26:47	2937	2650	3981	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1669	8	15	0	
19:26:48	2937	2650	3981	184	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	784	877	16	0	
19:26:49	2937	2650	3981	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1669	8	16	0	
19:26:50	2937	2643	3981	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1641	20	16	0	
19:26:51	2937	2643	3975	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	368	1293	16	0	
19:26:52	2937	2643	3981	184	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1440	221	16	0	
19:26:53	2937	2650	3975	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	0	1661	17	1	
19:26:54	2937	2650	3975	184	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1694	33	18	0	
19:26:55	2937	2643	3968	184	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1662	1	18	0	
19:26:56	2937	2650	3968	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1712	51	18	0	
19:26:57	2937	2650	3968	182	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1891	230	18	0	
19:26:58	2937	2650	3968	184	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	274	1387	18	0	
19:27:00	2937	2643	3968	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1793	132	18	0	
19:27:01	2937	2650	3968	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1843	182	20	0	
19:27:02	2937	2650	3962	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	0	1661	21	1	
19:27:03	2937	2650	3962	184	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1648	13	23	0	
19:27:04	2937	2650	3962	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1594	67	24	0	
19:27:05	2937	2650	3962	184	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1650	11	24	0	
19:27:06	2937	2643	3962	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1837	176	25	0	
19:27:07	2937	2643	3956	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	59	1602	25	0	
19:27:08	2937	2650	3956	184	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1599	62	26	0	
19:27:09	2937	2650	3956	184	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1813	152	28	0	
19:27:10	2937	2650	3956	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1664	3	28	0	
19:27:11	2937	2650	3956	184	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1669	8	31	0	
19:27:12	2937	2650	3956	185	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1633	28	31	0	
19:27:13	2937	2650	3950	184	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	0	1661	32	1	
19:27:14	2937	2650	3950	184	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	811	850	33	0	
19:27:15	2937	2650	3950	184	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1918	257	33	0	
19:27:16	2937	2650	3950	184	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1599	62	33	0	
19:27:17	2937	2650	3950	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1598	63	33	0	
19:27:18	2937	2650	3943	182	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1759	98	33	0	
19:27:19	2937	2643	3943	184	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1286	375	35	0	
19:27:20	2937	2650	3937	185	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	575	1086	36	0	
19:27:21	2937	2650	3937	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1991	330	37	0	
19:27:22	2937	2650	3931	185	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1643	18	38	0	
19:27:23	2937	2650	3931	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1635	26	38	0	
19:27:24	2937	2650	3931	182	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1607	54	38	0	
19:27:26	2937	2650	3931	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1563	98	38	0	
19:27:27	2937	2650	3925	184	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1606	55	38	0	
19:27:28	2937	2650	3925	184	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1602	59	39	0	
19:27:29	2937	2650	3925	184	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	0	1661	39	1	
19:27:30	2937	2650	3918	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1609	52	40	0	
19:27:31	2937	2650	3918	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1948	287	41	0	
19:27:32	2937	2650	3918	184	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1610	51	41	0	
19:27:33	2937	2650	3918	184	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1587	74	41	0	
19:27:34	2937	2650	3918	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1619	42	41	0	
19:27:35	2937	2650	3918	184	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	2233	572	41	0	
19:27:36	2937	2650	3912	182	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1695	34	42	0	
19:27:37	2937	2650	3912	184	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1817	156	43	0	
19:27:38	2937	2650	3912	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1600	61	45	0	
19:27:39	2937	2650	3906	184	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	0	1661	46	1	
19:27:40	2937	2650	3906	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1681	20	46	0	
19:27:41	2937	2650	3906	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1589	72	47	0	
19:27:42	2937	2650	3906	181	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1622	39	48	0	
19:27:43	2937	2650	3900	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1611	50	48	0	
19:27:44	2937	2650	3900	184	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1333	328	48	0	
19:27:45	2937	2650	3900	184	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1761	100	51	0	
19:27:46	2937	2650	3900	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1951	290	52	0	
19:27:47	2937	2650	3900	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1694	33	52	0	
19:27:48	2937	2650	3893	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	2231	570	54	0	
19:27:49	2937	2650	3893	183	0	0	0	0	0	0	0	2937	2750	2650	2506	4081	2306	3	0	1	200	178	1584	77	57	0	
19:27:51	2937	2656	3893	183	0	0	0	0	0	0	0	2937	2750	2656	2506	4081	2306	3	0	1	200	178	971	690	57	0	
19:27:52	2937	2650	3893	183	0	0	0	0	0	0	0	2937	2750	2656	2506	4081	2306	3	0	1	200	178	1753	92	58	0	
19:27:53	2937	2650	3887	181	0	0	0	0	0	0	0	2937	2750	2656	2506	4081	2306	3	0	1	200	178	1584	77	58	0	
19:27:54	2937	2650	3887	183	0	0	0	0	0	0	0	2937	2750	2656	2506	4081	2306	3	0	1	200	178	1657	4	59	0	
19:27:55	2937	2656	3887	188	0	0	0	0	0	0	0	2937	2750	2656	2506	4081	2306	3	0	1	200	178	1746	85	60	0	
19:27:56	2937	2650	3881	183	0	0	0	0	0	0	0	2937	2750	2656	2506	4081	2306	3	0	1	200	178	1904	243	61	0	
19:27:57	2943	2650	3881	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	200	178	1645	16	62	0	
19:27:58	2937	2650	3881	182	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	200	178	0	1661	64	1	
19:27:59	2943	2650	3881	184	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	200	178	1520	141	64	0	
19:28:00	2937	2650	3881	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	200	178	1610	51	64	0	
19:28:01	2937	2650	3875	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	200	178	1589	72	66	0	
19:28:02	2937	2650	3875	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	200	178	1590	71	68	0	
19:28:03	2937	2650	3875	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	200	178	1639	22	68	0	
19:28:04	2937	2650	3868	184	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	200	178	1499	162	68	0	
19:28:05	2937	2650	3868	182	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	200	178	1653	8	68	0	
19:28:06	2937	2650	3862	184	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	200	178	1854	193	69	0	
19:28:07	2937	2650	3862	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	200	178	2222	561	69	0	
19:28:08	2937	2650	3856	184	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	200	178	1661	0	70	0	
19:28:09	2937	2650	3856	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	200	178	1630	31	71	0	
19:28:10	2937	2656	3850	184	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	200	178	1710	49	71	0	
19:28:11	2937	2650	3850	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	200	178	1587	74	72	0	
19:28:12	2937	2650	3850	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	200	178	1744	83	72	0	
19:28:13	2943	2650	3843	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	200	178	1697	36	72	0	
19:28:14	2937	2650	3843	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	200	178	1629	32	72	0	
19:28:15	2943	2650	3837	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	200	178	1872	211	75	0	
19:28:16	2943	2656	3837	184	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	200	178	1719	58	76	0	
19:28:17	2943	2650	3837	184	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	200	178	1759	98	77	0	
19:28:18	2937	2650	3831	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	200	178	1535	126	78	0	
19:28:20	2943	2650	3831	184	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	200	178	1510	151	78	0	
19:28:21	2943	2650	3825	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	200	178	1561	100	79	0	
19:28:22	2943	2656	3825	184	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	200	178	1807	146	80	0	
19:28:23	2937	2650	3825	184	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	200	178	1616	45	80	0	
19:28:24	2943	2650	3818	184	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	200	178	1663	2	81	0	
19:28:25	2943	2656	3818	185	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	200	178	1535	126	83	0	
19:28:26	2937	2656	3818	185	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	200	178	1662	1	83	0	
19:28:27	2937	2656	3812	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	200	178	1666	5	83	0	
19:28:28	2943	2650	3812	184	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	200	178	0	1661	83	1	
19:28:29	2937	2650	3812	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	200	178	1932	271	83	0	
19:28:30	2937	2650	3812	203	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	2018	357	83	0	
19:28:31	2937	2650	3812	185	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1517	144	83	0	
19:28:32	2937	2656	3812	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1660	1	83	0	
19:28:33	2937	2656	3806	185	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1458	203	84	0	
19:28:34	2937	2656	3800	182	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1700	39	85	0	
19:28:35	2943	2650	3800	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1823	162	85	0	
19:28:36	2943	2650	3800	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	2471	810	85	0	
19:28:37	2943	2650	3793	184	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1602	59	87	0	
19:28:38	2943	2650	3793	184	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1495	166	87	0	
19:28:39	2937	2656	3793	182	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1765	104	88	0	
19:28:40	2943	2650	3793	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	397	1264	89	0	
19:28:41	2943	2650	3793	184	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1787	126	89	0	
19:28:42	2937	2650	3787	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	2533	872	91	0	
19:28:43	2937	2650	3787	182	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1594	67	91	0	
19:28:44	2943	2650	3787	182	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1657	4	93	0	
19:28:45	2937	2650	3787	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1946	285	94	0	
19:28:47	2937	2650	3781	184	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1711	50	94	0	
19:28:48	2937	2650	3781	184	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1780	119	94	0	
19:28:49	2943	2650	3781	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1555	106	94	0	
19:28:50	2943	2650	3775	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1666	5	94	0	
19:28:51	2937	2656	3775	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1585	76	95	0	
19:28:52	2943	2650	3775	182	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1509	152	95	0	
19:28:53	2943	2656	3775	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1696	35	95	0	
19:28:54	2943	2656	3768	182	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1793	132	95	0	
19:28:55	2943	2656	3768	184	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1595	66	96	0	
19:28:56	2943	2656	3768	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1136	525	96	0	
19:28:57	2943	2650	3768	182	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1681	20	97	0	
19:28:58	2937	2656	3768	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1827	166	98	0	
19:28:59	2943	2656	3768	182	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1671	10	98	0	
19:29:00	2943	2650	3768	184	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1506	155	98	0	
19:29:01	2943	2650	3768	182	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	609	1052	99	0	
19:29:02	2943	2656	3768	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1600	61	101	0	
19:29:03	2943	2650	3768	185	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1703	42	102	0	
19:29:04	2943	2650	3762	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1707	46	104	0	
19:29:05	2943	2650	3762	184	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1782	121	105	0	
19:29:06	2943	2656	3762	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1647	14	106	0	
19:29:07	2943	2656	3762	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	0	1661	108	1	
19:29:09	2943	2650	3762	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1631	30	109	0	
19:29:10	2943	2650	3762	181	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	912	749	109	0	
19:29:11	2943	2656	3762	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1643	18	110	0	
19:29:12	2943	2650	3762	184	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1648	13	111	0	
19:29:13	2943	2656	3762	184	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1691	30	111	0	
19:29:14	2943	2650	3762	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1776	115	112	0	
19:29:15	2943	2656	3762	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1401	260	112	0	
19:29:16	2943	2656	3762	182	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	0	1661	112	1	
19:29:17	2943	2650	3762	184	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1597	64	112	0	
19:29:18	2943	2656	3762	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1618	43	112	0	
19:29:19	2943	2650	3762	184	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	2096	435	113	0	
19:29:20	2943	2656	3762	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1648	13	114	0	
19:29:21	2943	2656	3762	183	0	0	0	0	0	0	0	2943	2750	2656	2506	4081	2306	3	0	1	203	178	1665	4	114	0	
19:29:22	2950	2656	3762	183	0	0	0	0	0	0	0	2950	2750	2656	2506	4081	2306	3	0	1	203	178	1637	24	115	0	
19:29:23	2943	2650	3762	183	0	0	0	0	0	0	0	2950	2750	2656	2506	4081	2306	3	0	1	203	178	1535	126	116	0	
19:29:24	2943	2650	3756	183	0	0	0	0	0	0	0	2950	2750	2656	2506	4081	2306	3	0	1	203	178	0	1661	117	1	
19:29:25	2943	2656	3756	184	0	0	0	0	0	0	0	2950	2750	2656	2506	4081	2306	3	0	1	203	178	1645	16	118	0	
19:29:26	2943	2650	3756	184	0	0	0	0	0	0	0	2950	2750	2656	2506	4081	2306	3	0	1	203	178	1866	205	118	0	
19:29:27	2943	2650	3756	182	0	0	0	0	0	0	0	2950	2750	2656	2506	4081	2306	3	0	1	203	178	1637	24	119	0	
19:29:28	2943	2650	3756	182	0	0	0	0	0	0	0	2950	2750	2656	2506	4081	2306	3	0	1	203	178	1402	259	120	0	
19:29:29	2943	2650	3756	181	0	0	0	0	0	0	0	2950	2750	2656	2506	4081	2306	3	0	1	203	178	1645	16	121	0	
19:29:30	2943	2656	3756	183	0	0	0	0	0	0	0	2950	2750	2656	2506	4081	2306	3	0	1	203	178	4095	2434	123	0	
19:29:31	2943	2656	3756	183	0	0	0	0	0	0	0	2950	2750	2656	2506	4081	2306	3	0	1	203	178	596	1065	124	0	
19:29:32	2943	2650	3750	183	0	0	0	0	0	0	0	2950	2750	2656	2506	4081	2306	3	0	1	203	178	1611	50	124	0	
19:29:33	2943	2656	3756	183	0	0	0	0	0	0	0	2950	2750	2656	2506	4081	2306	3	0	1	203	178	1616	45	126	0	
19:29:34	2943	2650	3750	183	0	0	0	0	0	0	0	2950	2750	2656	2506	4081	2306	3	0	1	203	178	1647	14	126	0	
19:29:35	2943	2656	3750	183	0	0	0	0	0	0	0	2950	2750	2656	2506	4081	2306	3	0	1	203	178	1661	0	126	0	
19:29:36	2943	2650	3750	183	0	0	0	0	0	0	0	2950	2750	2656	2506	4081	2306	3	0	1	203	178	1771	110	127	0	
19:29:37	2943	2656	3750	184	0	0	0	0	0	0	0	2950	2750	2656	2506	4081	2306	3	0	1	203	178	528	1133	127	0	
19:29:38	2943	2656	3750	183	0	0	0	0	0	0	0	2950	2750	2656	2506	4081	2306	3	0	1	203	178	1408	253	128	0	
19:29:39	2943	2656	3750	184	0	0	0	0	0	0	0	2950	2750	2656	2506	4081	2306	3	0	1	203	178	0	1661	128	1	
19:29:41	2943	2656	3750	183	0	0	0	0	0	0	0	2950	2750	2656	2506	4081	2306	3	0	1	203	178	1507	154	129	0	
19:29:42	2943	2650	3750	184	0	0	0	0	0	0	0	2950	2750	2656	2506	4081	2306	3	0	1	203	178	1831	170	130	0	
19:29:43	2943	2656	3750	183	0	0	0	0	0	0	0	2950	2750	2656	2506	4081	2306	3	0	1	203	178	1677	16	131	0	
19:29:44	2943	2656	3750	182	0	0	0	0	0	0	0	2950	2750	2656	2506	4081	2306	3	0	1	203	178	1662	1	131	0	
19:29:45	2943	2656	3750	183	0	0	0	0	0	0	0	2950	2750	2656	2506	4081	2306	3	0	1	203	178	0	1661	131	1	
19:29:46	2943	2656	3750	183	0	0	0	0	0	0	0	2950	2750	2656	2506	4081	2306	3	0	1	203	178	1660	1	133	0	
19:29:47	2943	2650	3750	183	0	0	0	0	0	0	0	2950	2750	2656	2506	4081	2306	3	0	1	203	178	1584	77	134	0	
19:29:48	2943	2650	3750	183	0	0	0	0	0	0	0	2950	2750	2656	2506	4081	2306	3	0	1	203	178	1611	50	134	0	
19:29:49	2950	2656	3750	183	0	0	0	0	0	0	0	2950	2750	2656	2506	4081	2306	3	0	1	203	178	1593	68	134	0	
19:29:50	2943	2650	3743	183	0	0	0	0	0	0	0	2950	2750	2656	2506	4081	2306	3	0	1	203	178	1597	64	134	0	
